,sales,date,region
2527,1689.0,2019-10-30,west
2528,1800.0,2019-10-31,north
2529,1527.0,2019-10-31,south
2530,1533.0,2019-10-31,east
2531,1800.0,2019-10-31,west
2532,1644.0,2019-11-01,north
2533,1500.0,2019-11-01,south
2534,1800.0,2019-11-01,east
2535,1767.0,2019-11-01,west
2536,1791.0,2019-11-02,north
2537,1776.0,2019-11-02,south
2538,1596.0,2019-11-02,east
2539,1734.0,2019-11-02,west
2540,1542.0,2019-11-03,north
2541,1608.0,2019-11-03,south
2542,1617.0,2019-11-03,east
2543,1623.0,2019-11-03,west
2544,1674.0,2019-11-04,north
2545,1782.0,2019-11-04,south
2546,1680.0,2019-11-04,east
2547,1512.0,2019-11-04,west
2548,1500.0,2019-11-05,north
2549,1668.0,2019-11-05,south
2550,1758.0,2019-11-05,east
2551,1533.0,2019-11-05,west
2552,1785.0,2019-11-06,north
2553,1533.0,2019-11-06,south
2554,1659.0,2019-11-06,east
2555,1506.0,2019-11-06,west
2556,1656.0,2019-11-07,north
2557,1728.0,2019-11-07,south
2558,1728.0,2019-11-07,east
2559,1713.0,2019-11-07,west
2560,1797.0,2019-11-08,north
2561,1686.0,2019-11-08,south
2562,1584.0,2019-11-08,east
2563,1713.0,2019-11-08,west
2564,1665.0,2019-11-09,north
2565,1557.0,2019-11-09,south
2566,1656.0,2019-11-09,east
2567,1767.0,2019-11-09,west
2568,1515.0,2019-11-10,north
2569,1761.0,2019-11-10,south
2570,1767.0,2019-11-10,east
2571,1641.0,2019-11-10,west
2572,1584.0,2019-11-11,north
2573,1545.0,2019-11-11,south
2574,1695.0,2019-11-11,east
2575,1761.0,2019-11-11,west
2576,1701.0,2019-11-12,north
2577,1767.0,2019-11-12,south
2578,1632.0,2019-11-12,east
2579,1704.0,2019-11-12,west
2580,1599.0,2019-11-13,north
2581,1509.0,2019-11-13,south
2582,1728.0,2019-11-13,east
2583,1683.0,2019-11-13,west
2584,1740.0,2019-11-14,north
2585,1626.0,2019-11-14,south
2586,1572.0,2019-11-14,east
2587,1716.0,2019-11-14,west
2588,1641.0,2019-11-15,north
2589,1560.0,2019-11-15,south
2590,1614.0,2019-11-15,east
2591,1605.0,2019-11-15,west
2592,1503.0,2019-11-16,north
2593,1638.0,2019-11-16,south
2594,1662.0,2019-11-16,east
2595,1653.0,2019-11-16,west
2596,1734.0,2019-11-17,north
2597,1599.0,2019-11-17,south
2598,1515.0,2019-11-17,east
2599,1608.0,2019-11-17,west
2600,1566.0,2019-11-18,north
2601,1734.0,2019-11-18,south
2602,1719.0,2019-11-18,east
2603,1773.0,2019-11-18,west
2604,1791.0,2019-11-19,north
2605,1779.0,2019-11-19,south
2606,1641.0,2019-11-19,east
2607,1617.0,2019-11-19,west
2608,1533.0,2019-11-20,north
2609,1527.0,2019-11-20,south
2610,1512.0,2019-11-20,east
2611,1515.0,2019-11-20,west
2612,1734.0,2019-11-21,north
2613,1668.0,2019-11-21,south
2614,1665.0,2019-11-21,east
2615,1644.0,2019-11-21,west
2616,1767.0,2019-11-22,north
2617,1647.0,2019-11-22,south
2618,1665.0,2019-11-22,east
2619,1776.0,2019-11-22,west
2620,1665.0,2019-11-23,north
2621,1632.0,2019-11-23,south
2622,1521.0,2019-11-23,east
2623,1659.0,2019-11-23,west
2624,1623.0,2019-11-24,north
2625,1698.0,2019-11-24,south
2626,1596.0,2019-11-24,east
2627,1674.0,2019-11-24,west
2628,1749.0,2019-11-25,north
2629,1536.0,2019-11-25,south
2630,1734.0,2019-11-25,east
2631,1716.0,2019-11-25,west
2632,1599.0,2019-11-26,north
2633,1500.0,2019-11-26,south
2634,1518.0,2019-11-26,east
2635,1584.0,2019-11-26,west
2636,1551.0,2019-11-27,north
2637,1701.0,2019-11-27,south
2638,1689.0,2019-11-27,east
2639,1746.0,2019-11-27,west
2640,1725.0,2019-11-28,north
2641,1776.0,2019-11-28,south
2642,1707.0,2019-11-28,east
2643,1794.0,2019-11-28,west
2644,1641.0,2019-11-29,north
2645,1653.0,2019-11-29,south
2646,1716.0,2019-11-29,east
2647,1776.0,2019-11-29,west
2648,1797.0,2019-11-30,north
2649,1782.0,2019-11-30,south
2650,1653.0,2019-11-30,east
2651,1596.0,2019-11-30,west
2652,1704.0,2019-12-01,north
2653,1626.0,2019-12-01,south
2654,1617.0,2019-12-01,east
2655,1680.0,2019-12-01,west
2656,1608.0,2019-12-02,north
2657,1713.0,2019-12-02,south
2658,1632.0,2019-12-02,east
2659,1680.0,2019-12-02,west
2660,1791.0,2019-12-03,north
2661,1761.0,2019-12-03,south
2662,1749.0,2019-12-03,east
2663,1626.0,2019-12-03,west
2664,1773.0,2019-12-04,north
2665,1623.0,2019-12-04,south
2666,1662.0,2019-12-04,east
2667,1731.0,2019-12-04,west
2668,1755.0,2019-12-05,north
2669,1602.0,2019-12-05,south
2670,1740.0,2019-12-05,east
2671,1605.0,2019-12-05,west
2672,1680.0,2019-12-06,north
2673,1572.0,2019-12-06,south
2674,1542.0,2019-12-06,east
2675,1779.0,2019-12-06,west
2676,1671.0,2019-12-07,north
2677,1722.0,2019-12-07,south
2678,1728.0,2019-12-07,east
2679,1659.0,2019-12-07,west
2680,1770.0,2019-12-08,north
2681,1632.0,2019-12-08,south
2682,1536.0,2019-12-08,east
2683,1734.0,2019-12-08,west
2684,1584.0,2019-12-09,north
2685,1713.0,2019-12-09,south
2686,1728.0,2019-12-09,east
2687,1725.0,2019-12-09,west
2688,1506.0,2019-12-10,north
2689,1503.0,2019-12-10,south
2690,1521.0,2019-12-10,east
2691,1713.0,2019-12-10,west
2692,1635.0,2019-12-11,north
2693,1506.0,2019-12-11,south
2694,1542.0,2019-12-11,east
2695,1551.0,2019-12-11,west
2696,1623.0,2019-12-12,north
2697,1719.0,2019-12-12,south
2698,1563.0,2019-12-12,east
2699,1791.0,2019-12-12,west
2700,1800.0,2019-12-13,north
2701,1800.0,2019-12-13,south
2702,1740.0,2019-12-13,east
2703,1755.0,2019-12-13,west
2704,1716.0,2019-12-14,north
2705,1632.0,2019-12-14,south
2706,1599.0,2019-12-14,east
2707,1632.0,2019-12-14,west
2708,1725.0,2019-12-15,north
2709,1743.0,2019-12-15,south
2710,1587.0,2019-12-15,east
2711,1608.0,2019-12-15,west
2712,1662.0,2019-12-16,north
2713,1791.0,2019-12-16,south
2714,1773.0,2019-12-16,east
2715,1650.0,2019-12-16,west
2716,1518.0,2019-12-17,north
2717,1749.0,2019-12-17,south
2718,1689.0,2019-12-17,east
2719,1533.0,2019-12-17,west
2720,1533.0,2019-12-18,north
2721,1641.0,2019-12-18,south
2722,1590.0,2019-12-18,east
2723,1740.0,2019-12-18,west
2724,1665.0,2019-12-19,north
2725,1773.0,2019-12-19,south
2726,1503.0,2019-12-19,east
2727,1542.0,2019-12-19,west
2728,1788.0,2019-12-20,north
2729,1773.0,2019-12-20,south
2730,1788.0,2019-12-20,east
2731,1785.0,2019-12-20,west
2732,1605.0,2019-12-21,north
2733,1701.0,2019-12-21,south
2734,1626.0,2019-12-21,east
2735,1623.0,2019-12-21,west
2736,1671.0,2019-12-22,north
2737,1629.0,2019-12-22,south
2738,1725.0,2019-12-22,east
2739,1557.0,2019-12-22,west
2740,1671.0,2019-12-23,north
2741,1662.0,2019-12-23,south
2742,1674.0,2019-12-23,east
2743,1671.0,2019-12-23,west
2744,1620.0,2019-12-24,north
2745,1716.0,2019-12-24,south
2746,1674.0,2019-12-24,east
2747,1686.0,2019-12-24,west
2748,1752.0,2019-12-25,north
2749,1725.0,2019-12-25,south
2750,1545.0,2019-12-25,east
2751,1506.0,2019-12-25,west
2752,1539.0,2019-12-26,north
2753,1716.0,2019-12-26,south
2754,1500.0,2019-12-26,east
2755,1794.0,2019-12-26,west
2756,1716.0,2019-12-27,north
2757,1665.0,2019-12-27,south
2758,1557.0,2019-12-27,east
2759,1620.0,2019-12-27,west
2760,1779.0,2019-12-28,north
2761,1779.0,2019-12-28,south
2762,1752.0,2019-12-28,east
2763,1773.0,2019-12-28,west
2764,1800.0,2019-12-29,north
2765,1773.0,2019-12-29,south
2766,1767.0,2019-12-29,east
2767,1683.0,2019-12-29,west
2768,1542.0,2019-12-30,north
2769,1728.0,2019-12-30,south
2770,1569.0,2019-12-30,east
2771,1659.0,2019-12-30,west
2772,1581.0,2019-12-31,north
2773,1713.0,2019-12-31,south
2774,1533.0,2019-12-31,east
2775,1692.0,2019-12-31,west
2776,1506.0,2020-01-01,north
2777,1659.0,2020-01-01,south
2778,1719.0,2020-01-01,east
2779,1704.0,2020-01-01,west
2780,1767.0,2020-01-02,north
2781,1542.0,2020-01-02,south
2782,1542.0,2020-01-02,east
2783,1629.0,2020-01-02,west
2784,1659.0,2020-01-03,north
2785,1539.0,2020-01-03,south
2786,1734.0,2020-01-03,east
2787,1761.0,2020-01-03,west
2788,1560.0,2020-01-04,north
2789,1767.0,2020-01-04,south
2790,1791.0,2020-01-04,east
2791,1632.0,2020-01-04,west
2792,1716.0,2020-01-05,north
2793,1536.0,2020-01-05,south
2794,1662.0,2020-01-05,east
2795,1680.0,2020-01-05,west
2796,1689.0,2020-01-06,north
2797,1779.0,2020-01-06,south
2798,1512.0,2020-01-06,east
2799,1578.0,2020-01-06,west
2800,1560.0,2020-01-07,north
2801,1581.0,2020-01-07,south
2802,1677.0,2020-01-07,east
2803,1599.0,2020-01-07,west
2804,1713.0,2020-01-08,north
2805,1800.0,2020-01-08,south
2806,1767.0,2020-01-08,east
2807,1752.0,2020-01-08,west
2808,1509.0,2020-01-09,north
2809,1539.0,2020-01-09,south
2810,1671.0,2020-01-09,east
2811,1668.0,2020-01-09,west
2812,1692.0,2020-01-10,north
2813,1584.0,2020-01-10,south
2814,1710.0,2020-01-10,east
2815,1686.0,2020-01-10,west
2816,1617.0,2020-01-11,north
2817,1665.0,2020-01-11,south
2818,1722.0,2020-01-11,east
2819,1551.0,2020-01-11,west
2820,1620.0,2020-01-12,north
2821,1791.0,2020-01-12,south
2822,1662.0,2020-01-12,east
2823,1656.0,2020-01-12,west
2824,1644.0,2020-01-13,north
2825,1659.0,2020-01-13,south
2826,1740.0,2020-01-13,east
2827,1668.0,2020-01-13,west
2828,1566.0,2020-01-14,north
2829,1575.0,2020-01-14,south
2830,1566.0,2020-01-14,east
2831,1578.0,2020-01-14,west
2832,1737.0,2020-01-15,north
2833,1596.0,2020-01-15,south
2834,1776.0,2020-01-15,east
2835,1638.0,2020-01-15,west
2836,1749.0,2020-01-16,north
2837,1752.0,2020-01-16,south
2838,1635.0,2020-01-16,east
2839,1581.0,2020-01-16,west
2840,1521.0,2020-01-17,north
2841,1536.0,2020-01-17,south
2842,1665.0,2020-01-17,east
2843,1782.0,2020-01-17,west
2844,1650.0,2020-01-18,north
2845,1749.0,2020-01-18,south
2846,1797.0,2020-01-18,east
2847,1650.0,2020-01-18,west
2848,1608.0,2020-01-19,north
2849,1608.0,2020-01-19,south
2850,1575.0,2020-01-19,east
2851,1590.0,2020-01-19,west
2852,1665.0,2020-01-20,north
2853,1596.0,2020-01-20,south
2854,1581.0,2020-01-20,east
2855,1695.0,2020-01-20,west
2856,1647.0,2020-01-21,north
2857,1776.0,2020-01-21,south
2858,1719.0,2020-01-21,east
2859,1578.0,2020-01-21,west
2860,1503.0,2020-01-22,north
2861,1569.0,2020-01-22,south
2862,1731.0,2020-01-22,east
2863,1551.0,2020-01-22,west
2864,1626.0,2020-01-23,north
2865,1518.0,2020-01-23,south
2866,1575.0,2020-01-23,east
2867,1611.0,2020-01-23,west
2868,1629.0,2020-01-24,north
2869,1704.0,2020-01-24,south
2870,1656.0,2020-01-24,east
2871,1554.0,2020-01-24,west
2872,1575.0,2020-01-25,north
2873,1638.0,2020-01-25,south
2874,1635.0,2020-01-25,east
2875,1548.0,2020-01-25,west
2876,1710.0,2020-01-26,north
2877,1584.0,2020-01-26,south
2878,1716.0,2020-01-26,east
2879,1602.0,2020-01-26,west
2880,1569.0,2020-01-27,north
2881,1506.0,2020-01-27,south
2882,1671.0,2020-01-27,east
2883,1584.0,2020-01-27,west
2884,1689.0,2020-01-28,north
2885,1773.0,2020-01-28,south
2886,1647.0,2020-01-28,east
2887,1503.0,2020-01-28,west
2888,1593.0,2020-01-29,north
2889,1506.0,2020-01-29,south
2890,1740.0,2020-01-29,east
2891,1572.0,2020-01-29,west
2892,1620.0,2020-01-30,north
2893,1542.0,2020-01-30,south
2894,1593.0,2020-01-30,east
2895,1500.0,2020-01-30,west
2896,1635.0,2020-01-31,north
2897,1656.0,2020-01-31,south
2898,1779.0,2020-01-31,east
2899,1605.0,2020-01-31,west
2900,1602.0,2020-02-01,north
2901,1794.0,2020-02-01,south
2902,1677.0,2020-02-01,east
2903,1521.0,2020-02-01,west
2904,1707.0,2020-02-02,north
2905,1665.0,2020-02-02,south
2906,1713.0,2020-02-02,east
2907,1659.0,2020-02-02,west
2908,1548.0,2020-02-03,north
2909,1647.0,2020-02-03,south
2910,1764.0,2020-02-03,east
2911,1662.0,2020-02-03,west
2912,1563.0,2020-02-04,north
2913,1755.0,2020-02-04,south
2914,1659.0,2020-02-04,east
2915,1575.0,2020-02-04,west
2916,1716.0,2020-02-05,north
2917,1506.0,2020-02-05,south
2918,1734.0,2020-02-05,east
2919,1704.0,2020-02-05,west
2920,1512.0,2020-02-06,north
2921,1572.0,2020-02-06,south
2922,1782.0,2020-02-06,east
2923,1554.0,2020-02-06,west
2924,1782.0,2020-02-07,north
2925,1701.0,2020-02-07,south
2926,1698.0,2020-02-07,east
2927,1671.0,2020-02-07,west
2928,1584.0,2020-02-08,north
2929,1602.0,2020-02-08,south
2930,1755.0,2020-02-08,east
2931,1614.0,2020-02-08,west
2932,1743.0,2020-02-09,north
2933,1788.0,2020-02-09,south
2934,1644.0,2020-02-09,east
2935,1728.0,2020-02-09,west
2936,1599.0,2020-02-10,north
2937,1689.0,2020-02-10,south
2938,1776.0,2020-02-10,east
2939,1569.0,2020-02-10,west
2940,1791.0,2020-02-11,north
2941,1638.0,2020-02-11,south
2942,1716.0,2020-02-11,east
2943,1788.0,2020-02-11,west
2944,1758.0,2020-02-12,north
2945,1752.0,2020-02-12,south
2946,1599.0,2020-02-12,east
2947,1533.0,2020-02-12,west
2948,1548.0,2020-02-13,north
2949,1800.0,2020-02-13,south
2950,1659.0,2020-02-13,east
2951,1617.0,2020-02-13,west
2952,1746.0,2020-02-14,north
2953,1644.0,2020-02-14,south
2954,1698.0,2020-02-14,east
2955,1533.0,2020-02-14,west
2956,1704.0,2020-02-15,north
2957,1524.0,2020-02-15,south
2958,1545.0,2020-02-15,east
2959,1731.0,2020-02-15,west
2960,1665.0,2020-02-16,north
2961,1791.0,2020-02-16,south
2962,1605.0,2020-02-16,east
2963,1743.0,2020-02-16,west
2964,1677.0,2020-02-17,north
2965,1590.0,2020-02-17,south
2966,1722.0,2020-02-17,east
2967,1743.0,2020-02-17,west
2968,1668.0,2020-02-18,north
2969,1620.0,2020-02-18,south
2970,1704.0,2020-02-18,east
2971,1683.0,2020-02-18,west
2972,1551.0,2020-02-19,north
2973,1650.0,2020-02-19,south
2974,1689.0,2020-02-19,east
2975,1638.0,2020-02-19,west
2976,1518.0,2020-02-20,north
2977,1593.0,2020-02-20,south
2978,1632.0,2020-02-20,east
2979,1602.0,2020-02-20,west
2980,1761.0,2020-02-21,north
2981,1755.0,2020-02-21,south
2982,1581.0,2020-02-21,east
2983,1794.0,2020-02-21,west
2984,1545.0,2020-02-22,north
2985,1689.0,2020-02-22,south
2986,1632.0,2020-02-22,east
2987,1668.0,2020-02-22,west
2988,1638.0,2020-02-23,north
2989,1602.0,2020-02-23,south
2990,1686.0,2020-02-23,east
2991,1776.0,2020-02-23,west
2992,1593.0,2020-02-24,north
2993,1734.0,2020-02-24,south
2994,1608.0,2020-02-24,east
2995,1617.0,2020-02-24,west
2996,1656.0,2020-02-25,north
2997,1722.0,2020-02-25,south
2998,1566.0,2020-02-25,east
2999,1548.0,2020-02-25,west
3000,1545.0,2020-02-26,north
3001,1521.0,2020-02-26,south
3002,1728.0,2020-02-26,east
3003,1668.0,2020-02-26,west
3004,1698.0,2020-02-27,north
3005,1599.0,2020-02-27,south
3006,1581.0,2020-02-27,east
3007,1527.0,2020-02-27,west
3008,1509.0,2020-02-28,north
3009,1686.0,2020-02-28,south
3010,1590.0,2020-02-28,east
3011,1689.0,2020-02-28,west
3012,1671.0,2020-02-29,north
3013,1728.0,2020-02-29,south
3014,1524.0,2020-02-29,east
3015,1656.0,2020-02-29,west
3016,1593.0,2020-03-01,north
3017,1626.0,2020-03-01,south
3018,1626.0,2020-03-01,east
3019,1692.0,2020-03-01,west
3020,1509.0,2020-03-02,north
3021,1788.0,2020-03-02,south
3022,1572.0,2020-03-02,east
3023,1569.0,2020-03-02,west
3024,1632.0,2020-03-03,north
3025,1548.0,2020-03-03,south
3026,1623.0,2020-03-03,east
3027,1506.0,2020-03-03,west
3028,1773.0,2020-03-04,north
3029,1677.0,2020-03-04,south
3030,1638.0,2020-03-04,east
3031,1569.0,2020-03-04,west
3032,1794.0,2020-03-05,north
3033,1764.0,2020-03-05,south
3034,1530.0,2020-03-05,east
3035,1770.0,2020-03-05,west
3036,1623.0,2020-03-06,north
3037,1734.0,2020-03-06,south
3038,1698.0,2020-03-06,east
3039,1503.0,2020-03-06,west
3040,1641.0,2020-03-07,north
3041,1581.0,2020-03-07,south
3042,1797.0,2020-03-07,east
3043,1674.0,2020-03-07,west
3044,1701.0,2020-03-08,north
3045,1590.0,2020-03-08,south
3046,1599.0,2020-03-08,east
3047,1791.0,2020-03-08,west
3048,1719.0,2020-03-09,north
3049,1776.0,2020-03-09,south
3050,1542.0,2020-03-09,east
3051,1740.0,2020-03-09,west
3052,1644.0,2020-03-10,north
3053,1653.0,2020-03-10,south
3054,1797.0,2020-03-10,east
3055,1740.0,2020-03-10,west
3056,1605.0,2020-03-11,north
3057,1584.0,2020-03-11,south
3058,1662.0,2020-03-11,east
3059,1572.0,2020-03-11,west
3060,1635.0,2020-03-12,north
3061,1548.0,2020-03-12,south
3062,1680.0,2020-03-12,east
3063,1767.0,2020-03-12,west
3064,1554.0,2020-03-13,north
3065,1686.0,2020-03-13,south
3066,1749.0,2020-03-13,east
3067,1554.0,2020-03-13,west
3068,1662.0,2020-03-14,north
3069,1557.0,2020-03-14,south
3070,1755.0,2020-03-14,east
3071,1758.0,2020-03-14,west
3072,1500.0,2020-03-15,north
3073,1665.0,2020-03-15,south
3074,1761.0,2020-03-15,east
3075,1626.0,2020-03-15,west
3076,1650.0,2020-03-16,north
3077,1722.0,2020-03-16,south
3078,1641.0,2020-03-16,east
3079,1611.0,2020-03-16,west
3080,1701.0,2020-03-17,north
3081,1701.0,2020-03-17,south
3082,1794.0,2020-03-17,east
3083,1509.0,2020-03-17,west
3084,1566.0,2020-03-18,north
3085,1716.0,2020-03-18,south
3086,1701.0,2020-03-18,east
3087,1605.0,2020-03-18,west
3088,1581.0,2020-03-19,north
3089,1797.0,2020-03-19,south
3090,1725.0,2020-03-19,east
3091,1554.0,2020-03-19,west
3092,1665.0,2020-03-20,north
3093,1641.0,2020-03-20,south
3094,1677.0,2020-03-20,east
3095,1707.0,2020-03-20,west
3096,1575.0,2020-03-21,north
3097,1674.0,2020-03-21,south
3098,1707.0,2020-03-21,east
3099,1710.0,2020-03-21,west
3100,1644.0,2020-03-22,north
3101,1668.0,2020-03-22,south
3102,1674.0,2020-03-22,east
3103,1737.0,2020-03-22,west
3104,1767.0,2020-03-23,north
3105,1620.0,2020-03-23,south
3106,1593.0,2020-03-23,east
3107,1542.0,2020-03-23,west
3108,1548.0,2020-03-24,north
3109,1662.0,2020-03-24,south
3110,1740.0,2020-03-24,east
3111,1572.0,2020-03-24,west
3112,1779.0,2020-03-25,north
3113,1770.0,2020-03-25,south
3114,1623.0,2020-03-25,east
3115,1575.0,2020-03-25,west
3116,1785.0,2020-03-26,north
3117,1671.0,2020-03-26,south
3118,1749.0,2020-03-26,east
3119,1791.0,2020-03-26,west
3120,1713.0,2020-03-27,north
3121,1623.0,2020-03-27,south
3122,1605.0,2020-03-27,east
3123,1566.0,2020-03-27,west
3124,1569.0,2020-03-28,north
3125,1605.0,2020-03-28,south
3126,1728.0,2020-03-28,east
3127,1665.0,2020-03-28,west
3128,1782.0,2020-03-29,north
3129,1800.0,2020-03-29,south
3130,1518.0,2020-03-29,east
3131,1800.0,2020-03-29,west
3132,1515.0,2020-03-30,north
3133,1764.0,2020-03-30,south
3134,1632.0,2020-03-30,east
3135,1608.0,2020-03-30,west
3136,1794.0,2020-03-31,north
3137,1635.0,2020-03-31,south
3138,1572.0,2020-03-31,east
3139,1629.0,2020-03-31,west
3140,1557.0,2020-04-01,north
3141,1536.0,2020-04-01,south
3142,1587.0,2020-04-01,east
3143,1728.0,2020-04-01,west
3144,1779.0,2020-04-02,north
3145,1773.0,2020-04-02,south
3146,1794.0,2020-04-02,east
3147,1503.0,2020-04-02,west
3148,1767.0,2020-04-03,north
3149,1743.0,2020-04-03,south
3150,1560.0,2020-04-03,east
3151,1746.0,2020-04-03,west
3152,1731.0,2020-04-04,north
3153,1692.0,2020-04-04,south
3154,1722.0,2020-04-04,east
3155,1563.0,2020-04-04,west
3156,1797.0,2020-04-05,north
3157,1755.0,2020-04-05,south
3158,1611.0,2020-04-05,east
3159,1635.0,2020-04-05,west
3160,1752.0,2020-04-06,north
3161,1749.0,2020-04-06,south
3162,1782.0,2020-04-06,east
3163,1521.0,2020-04-06,west
3164,1752.0,2020-04-07,north
3165,1686.0,2020-04-07,south
3166,1500.0,2020-04-07,east
3167,1785.0,2020-04-07,west
3168,1611.0,2020-04-08,north
3169,1794.0,2020-04-08,south
3170,1734.0,2020-04-08,east
3171,1659.0,2020-04-08,west
3172,1650.0,2020-04-09,north
3173,1587.0,2020-04-09,south
3174,1629.0,2020-04-09,east
3175,1506.0,2020-04-09,west
3176,1794.0,2020-04-10,north
3177,1551.0,2020-04-10,south
3178,1503.0,2020-04-10,east
3179,1776.0,2020-04-10,west
3180,1659.0,2020-04-11,north
3181,1590.0,2020-04-11,south
3182,1515.0,2020-04-11,east
3183,1506.0,2020-04-11,west
3184,1722.0,2020-04-12,north
3185,1512.0,2020-04-12,south
3186,1773.0,2020-04-12,east
3187,1635.0,2020-04-12,west
3188,1548.0,2020-04-13,north
3189,1692.0,2020-04-13,south
3190,1698.0,2020-04-13,east
3191,1755.0,2020-04-13,west
3192,1521.0,2020-04-14,north
3193,1593.0,2020-04-14,south
3194,1644.0,2020-04-14,east
3195,1587.0,2020-04-14,west
3196,1800.0,2020-04-15,north
3197,1788.0,2020-04-15,south
3198,1764.0,2020-04-15,east
3199,1650.0,2020-04-15,west
3200,1704.0,2020-04-16,north
3201,1659.0,2020-04-16,south
3202,1644.0,2020-04-16,east
3203,1500.0,2020-04-16,west
3204,1734.0,2020-04-17,north
3205,1617.0,2020-04-17,south
3206,1584.0,2020-04-17,east
3207,1569.0,2020-04-17,west
3208,1623.0,2020-04-18,north
3209,1500.0,2020-04-18,south
3210,1578.0,2020-04-18,east
3211,1590.0,2020-04-18,west
3212,1761.0,2020-04-19,north
3213,1728.0,2020-04-19,south
3214,1716.0,2020-04-19,east
3215,1704.0,2020-04-19,west
3216,1665.0,2020-04-20,north
3217,1515.0,2020-04-20,south
3218,1725.0,2020-04-20,east
3219,1695.0,2020-04-20,west
3220,1755.0,2020-04-21,north
3221,1521.0,2020-04-21,south
3222,1629.0,2020-04-21,east
3223,1686.0,2020-04-21,west
3224,1614.0,2020-04-22,north
3225,1614.0,2020-04-22,south
3226,1569.0,2020-04-22,east
3227,1527.0,2020-04-22,west
3228,1764.0,2020-04-23,north
3229,1524.0,2020-04-23,south
3230,1611.0,2020-04-23,east
3231,1785.0,2020-04-23,west
3232,1716.0,2020-04-24,north
3233,1692.0,2020-04-24,south
3234,1506.0,2020-04-24,east
3235,1533.0,2020-04-24,west
3236,1638.0,2020-04-25,north
3237,1638.0,2020-04-25,south
3238,1755.0,2020-04-25,east
3239,1545.0,2020-04-25,west
3240,1512.0,2020-04-26,north
3241,1593.0,2020-04-26,south
3242,1674.0,2020-04-26,east
3243,1719.0,2020-04-26,west
3244,1530.0,2020-04-27,north
3245,1593.0,2020-04-27,south
3246,1641.0,2020-04-27,east
3247,1575.0,2020-04-27,west
3248,1788.0,2020-04-28,north
3249,1749.0,2020-04-28,south
3250,1581.0,2020-04-28,east
3251,1524.0,2020-04-28,west
3252,1680.0,2020-04-29,north
3253,1674.0,2020-04-29,south
3254,1773.0,2020-04-29,east
3255,1674.0,2020-04-29,west
3256,1779.0,2020-04-30,north
3257,1569.0,2020-04-30,south
3258,1590.0,2020-04-30,east
3259,1689.0,2020-04-30,west
3260,1755.0,2020-05-01,north
3261,1752.0,2020-05-01,south
3262,1641.0,2020-05-01,east
3263,1605.0,2020-05-01,west
3264,1587.0,2020-05-02,north
3265,1521.0,2020-05-02,south
3266,1605.0,2020-05-02,east
3267,1557.0,2020-05-02,west
3268,1680.0,2020-05-03,north
3269,1566.0,2020-05-03,south
3270,1719.0,2020-05-03,east
3271,1563.0,2020-05-03,west
3272,1569.0,2020-05-04,north
3273,1608.0,2020-05-04,south
3274,1578.0,2020-05-04,east
3275,1641.0,2020-05-04,west
3276,1587.0,2020-05-05,north
3277,1674.0,2020-05-05,south
3278,1500.0,2020-05-05,east
3279,1686.0,2020-05-05,west
3280,1521.0,2020-05-06,north
3281,1683.0,2020-05-06,south
3282,1767.0,2020-05-06,east
3283,1776.0,2020-05-06,west
3284,1557.0,2020-05-07,north
3285,1623.0,2020-05-07,south
3286,1557.0,2020-05-07,east
3287,1746.0,2020-05-07,west
3288,1680.0,2020-05-08,north
3289,1587.0,2020-05-08,south
3290,1695.0,2020-05-08,east
3291,1629.0,2020-05-08,west
3292,1674.0,2020-05-09,north
3293,1620.0,2020-05-09,south
3294,1560.0,2020-05-09,east
3295,1590.0,2020-05-09,west
3296,1623.0,2020-05-10,north
3297,1689.0,2020-05-10,south
3298,1656.0,2020-05-10,east
3299,1695.0,2020-05-10,west
3300,1674.0,2020-05-11,north
3301,1554.0,2020-05-11,south
3302,1680.0,2020-05-11,east
3303,1575.0,2020-05-11,west
3304,1500.0,2020-05-12,north
3305,1791.0,2020-05-12,south
3306,1614.0,2020-05-12,east
3307,1695.0,2020-05-12,west
3308,1767.0,2020-05-13,north
3309,1725.0,2020-05-13,south
3310,1701.0,2020-05-13,east
3311,1629.0,2020-05-13,west
3312,1656.0,2020-05-14,north
3313,1713.0,2020-05-14,south
3314,1737.0,2020-05-14,east
3315,1671.0,2020-05-14,west
3316,1533.0,2020-05-15,north
3317,1644.0,2020-05-15,south
3318,1560.0,2020-05-15,east
3319,1740.0,2020-05-15,west
3320,1767.0,2020-05-16,north
3321,1791.0,2020-05-16,south
3322,1509.0,2020-05-16,east
3323,1614.0,2020-05-16,west
3324,1566.0,2020-05-17,north
3325,1758.0,2020-05-17,south
3326,1668.0,2020-05-17,east
3327,1707.0,2020-05-17,west
3328,1638.0,2020-05-18,north
3329,1596.0,2020-05-18,south
3330,1767.0,2020-05-18,east
3331,1683.0,2020-05-18,west
3332,1641.0,2020-05-19,north
3333,1713.0,2020-05-19,south
3334,1515.0,2020-05-19,east
3335,1602.0,2020-05-19,west
3336,1575.0,2020-05-20,north
3337,1791.0,2020-05-20,south
3338,1545.0,2020-05-20,east
3339,1686.0,2020-05-20,west
3340,1587.0,2020-05-21,north
3341,1791.0,2020-05-21,south
3342,1653.0,2020-05-21,east
3343,1671.0,2020-05-21,west
3344,1542.0,2020-05-22,north
3345,1686.0,2020-05-22,south
3346,1569.0,2020-05-22,east
3347,1518.0,2020-05-22,west
3348,1620.0,2020-05-23,north
3349,1536.0,2020-05-23,south
